step,GAT-OFF_coverage_mean,GAT-OFF_coverage_std,GAT-OFF_repeat_mean,GAT-OFF_repeat_std,GAT-ON_coverage_mean,GAT-ON_coverage_std,GAT-ON_repeat_mean,GAT-ON_repeat_std,GAT-CIR_coverage_mean,GAT-CIR_coverage_std,GAT-CIR_repeat_mean,GAT-CIR_repeat_std
376,0.99,0.025317923096433045,0.700225332506394,0.06405248260508165,0.9949999999999999,0.021794494717703363,0.46613839581300615,0.10040954279506614,0.9936842105263157,0.0275298880644674,0.4108743653484323,0.11341054602469795
377,0.99,0.025317923096433045,0.7005519854192539,0.06432073253322886,0.9949999999999999,0.021794494717703363,0.46616839454990144,0.10050132773423338,0.9936842105263157,0.0275298880644674,0.41090348692927814,0.11350532074505514
378,0.9901315789473684,0.0251019389832782,0.7008439330396976,0.06455677236731623,0.9949999999999999,0.021794494717703363,0.4661982349821166,0.10059271386859384,0.9938157894736843,0.02695634872979102,0.41089947330389237,0.11349225486994736
379,0.9902631578947367,0.024897295962822707,0.7011343440937177,0.06479234720293145,0.9951315789473684,0.02122095538302696,0.4661950236225831,0.10058287501045289,0.9939473684210526,0.026382809395114615,0.4108954808028509,0.11347925894599803
380,0.9903947368421052,0.024704275875592794,0.7014232306802629,0.06502744623746778,0.9951315789473684,0.02122095538302696,0.4662246375195302,0.10067364242880976,0.9940789473684211,0.025809270060438202,0.4108915092598201,0.11346633241351939
381,0.9905263157894737,0.024523153173098406,0.7017106047715905,0.06526205911192881,0.9951315789473684,0.02122095538302696,0.4662540963698964,0.10076401757049283,0.9942105263157895,0.0252357307257618,0.41088755851020825,0.1134534747187731
382,0.9907894736842104,0.02382269455001404,0.7019638411392035,0.06545808729096794,0.9951315789473684,0.02122095538302696,0.4662834013881458,0.10085400263949865,0.9943421052631578,0.024662191391085393,0.4108836283911428,0.11344068531389144
383,0.9910526315789474,0.023127971097599818,0.7022157585674021,0.06565407310376987,0.9951315789473684,0.02122095538302696,0.46631255377609193,0.10094359982875623,0.9943421052631578,0.024662191391085393,0.4109122708247807,0.11353391982100261
384,0.9913157894736843,0.02243951550180347,0.7024663673336358,0.0658500006275185,0.9951315789473684,0.02122095538302696,0.4663415547230617,0.10103281132007151,0.9943421052631578,0.024662191391085393,0.41094076446655564,0.11362673019968624
385,0.991578947368421,0.021757922745888822,0.7027156776088528,0.06604585442115105,0.9951315789473684,0.02122095538302696,0.4663704054060574,0.10112163928407662,0.9943421052631578,0.024662191391085393,0.41096911047288087,0.1137191191336742
386,0.9917105263157895,0.021625031023307286,0.702995999200477,0.06627823872625768,0.9951315789473684,0.02122095538302696,0.46639910698991616,0.10121008588018356,0.9943421052631578,0.024662191391085393,0.4109973099882174,0.11381108928715034
387,0.9919736842105262,0.020961562897684256,0.7032426593405978,0.06647354407328945,0.9951315789473684,0.02122095538302696,0.46642766062746654,0.10129815325654255,0.9943421052631578,0.024662191391085393,0.41102536414522745,0.11390264330486763
388,0.9921052631578947,0.02085432921700941,0.7035201849812838,0.0667049215143498,0.9951315789473684,0.02122095538302696,0.46645606745968227,0.10138584355000448,0.9943421052631578,0.024662191391085393,0.41105327406492637,0.11399378381226583
389,0.9921052631578947,0.02085432921700941,0.7038283386956071,0.06696353356561284,0.9952631578947368,0.02064741604835055,0.46645227733378414,0.1013741392862629,0.9944736842105263,0.024088652056408987,0.4110489895747807,0.11397978900600271
390,0.9921052631578947,0.02085432921700941,0.7041349161760977,0.06722123945472618,0.9953947368421053,0.02007387671367414,0.46644850659471937,0.10136249622179397,0.9946052631578948,0.02351511272173258,0.4110447270001857,0.11396586711600327
391,0.9921052631578947,0.02085432921700941,0.7044399294857693,0.06747803821075174,0.9955263157894738,0.01950033737899774,0.46644475509411903,0.10135091387853026,0.9947368421052631,0.02294157338705618,0.4110404861734202,0.11395201757455331
392,0.9922368421052632,0.02076239075362213,0.7047115839490814,0.06770624186393327,0.9956578947368421,0.018926798044321354,0.4664410226851249,0.10133939178336437,0.9948684210526316,0.02236803405237977,0.4110362669284703,0.11393823981981048
393,0.9923684210526316,0.020685951446757708,0.7049818594557269,0.06793387701616475,0.9957894736842106,0.01835325870964495,0.4664373092223695,0.1013279294680847,0.9949999999999999,0.021794494717703363,0.4110320691010075,0.11392453329572866
394,0.9924999999999999,0.020625183622115538,0.7052507664787944,0.06816093766586546,0.9959210526315789,0.01777971937496854,0.46643361456195687,0.10131652646931234,0.9949999999999999,0.021794494717703363,0.41105953809798745,0.1140142469873291
395,0.9924999999999999,0.020625183622115538,0.7055498810421496,0.06841420203961493,0.9960526315789473,0.01720618004029214,0.4664299385614454,0.10130518232843909,0.9949999999999999,0.021794494717703363,0.4110868683626595,0.11410356226900806
396,0.9924999999999999,0.020625183622115538,0.7058474887311299,0.06866655854453908,0.9961842105263159,0.016632640705615733,0.46642628107982825,0.10129389659156615,0.9949999999999999,0.021794494717703363,0.4111140609433785,0.11419248161215313
397,0.9924999999999999,0.020625183622115538,0.7061436009040853,0.06891800725456931,0.9963157894736842,0.016059101370939327,0.4664226419775156,0.10128266880944399,0.9951315789473684,0.02122095538302696,0.4111097098427874,0.11417824996108639
398,0.9926315789473683,0.02058022610107068,0.7064069004846953,0.06914185301198242,0.9963157894736842,0.016059101370939327,0.46645034943711944,0.1013681862753889,0.9952631578947368,0.02064741604835055,0.41110538055222434,0.11416409101298139
399,0.9928947368421053,0.020588636835861724,0.7066376335674021,0.06933980446362531,0.9963157894736842,0.016059101370939327,0.4664779183594252,0.10145334730661999,0.9953947368421053,0.02007387671367414,0.41110107290811404,0.11415000421284716
400,0.9930263157894738,0.020574757279713245,0.7068687744651576,0.06953865642388189,0.9963157894736842,0.016059101370939327,0.46650534978087155,0.10153815386149627,0.9955263157894738,0.01950033737899774,0.411096786748513,0.11413598901132073
401,0.993157894736842,0.020576860844552215,0.7070987654081982,0.06973713056602998,0.9963157894736842,0.016059101370939327,0.4665326447275845,0.1016226078881148,0.9956578947368421,0.018926798044321354,0.4110925219130892,0.11412204486459605
402,0.9932894736842105,0.020594942632837343,0.7073276149569803,0.0699352200071713,0.9963157894736842,0.016059101370939327,0.4665598042155047,0.1017067113242908,0.9957894736842106,0.01835325870964495,0.4110882782431016,0.11410817123435382
403,0.9932894736842105,0.020594942632837343,0.7075862721812634,0.07015832058528651,0.9964473684210526,0.015485562036262918,0.46655588865645486,0.10169458199607583,0.9959210526315789,0.01777971937496854,0.4110840555813814,0.11409436758769285
404,0.9932894736842105,0.020594942632837343,0.7078436520859206,0.07038077247304063,0.9965789473684211,0.014912022701586517,0.4665519924334992,0.10168251397323343,0.9960526315789473,0.01720618004029214,0.4110798537723116,0.11408063339706183
405,0.9932894736842105,0.020594942632837343,0.7080997641092738,0.0706025728841745,0.9965789473684211,0.014912022701586517,0.46657890358110005,0.10176589623165258,0.9961842105263159,0.016632640705615733,0.4110756726618086,0.11406696814019257
406,0.9932894736842105,0.020594942632837343,0.708354617596886,0.07082371921972058,0.9965789473684211,0.014912022701586517,0.4666056824871895,0.10184893509548043,0.9961842105263159,0.016632640705615733,0.4111022246280157,0.11415377041962733
407,0.9932894736842105,0.020594942632837343,0.7086082218026961,0.07104420906174921,0.9965789473684211,0.014912022701586517,0.46663233012413113,0.10193163244247067,0.9963157894736842,0.016059101370939327,0.41109800918262385,0.11413998608044584
408,0.9932894736842105,0.020594942632837343,0.7088605858901404,0.07126404016731486,0.9965789473684211,0.014912022701586517,0.46665884745477976,0.1020139901402784,0.9964473684210526,0.015485562036262918,0.41109381435065684,0.11412627043036737
409,0.9932894736842105,0.020594942632837343,0.7091117189332558,0.07148321046259735,0.9965789473684211,0.014912022701586517,0.46668523543259594,0.10209601004645398,0.9964473684210526,0.015485562036262918,0.4111201277861628,0.11421232743794012
410,0.9932894736842105,0.020594942632837343,0.709361629917767,0.07170171803722983,0.9965789473684211,0.014912022701586517,0.4667114950017609,0.10217769400843885,0.9964473684210526,0.015485562036262918,0.41114631317575395,0.11429801561478134
411,0.9932894736842105,0.020594942632837343,0.7096103277421593,0.0719195611388089,0.9967105263157894,0.014338483366910107,0.4667072872914641,0.10216460111909284,0.9964473684210526,0.015485562036262918,0.41117237145180335,0.11438333717266265
412,0.993421052631579,0.020528002629743563,0.7098275548749081,0.07210985232239966,0.9967105263157894,0.014338483366910107,0.4667333663013139,0.10224577565880356,0.9964473684210526,0.015485562036262918,0.411198303537654,0.114468294307848
413,0.993421052631579,0.020528002629743563,0.7100739258379335,0.07232638192456702,0.9967105263157894,0.014338483366910107,0.4667593193256089,0.10232661949207723,0.9964473684210526,0.015485562036262918,0.41122411034772755,0.11455288920119018
414,0.993421052631579,0.020528002629743563,0.7103191094710164,0.07254224321446086,0.9967105263157894,0.014338483366910107,0.4667851472750879,0.1024071344223677,0.9964473684210526,0.015485562036262918,0.4112497927876321,0.11463712401822729
415,0.993421052631579,0.020528002629743563,0.7105631143366328,0.07275743500484162,0.9967105263157894,0.014338483366910107,0.466810851051733,0.10248732224313999,0.9964473684210526,0.015485562036262918,0.4112753517542679,0.11472100090927954
416,0.993421052631579,0.020528002629743563,0.7108059489151238,0.0729719562419061,0.9968421052631579,0.0137649440322337,0.466806455529689,0.10247360534071749,0.9964473684210526,0.015485562036262918,0.41130078813593174,0.11480452200954634
417,0.993421052631579,0.020528002629743563,0.7110476216056796,0.0731858060007571,0.9968421052631579,0.0137649440322337,0.46683198534507114,0.10255329941866159,0.9965789473684211,0.014912022701586517,0.4112961985062002,0.11478944840150633
418,0.9935526315789474,0.02047691423580463,0.7112583077917456,0.07337244647711946,0.9968421052631579,0.0137649440322337,0.4668573932997594,0.10263267145281822,0.9967105263157894,0.014338483366910107,0.41129163078400904,0.11477444824052734
419,0.9936842105263157,0.020441796300987837,0.7114679907102592,0.07355867582797557,0.9968421052631579,0.0137649440322337,0.4668826802641872,0.10271172319364792,0.9967105263157894,0.014338483366910107,0.41131684671763785,0.11485727467027386
420,0.9939473684210526,0.019852293907939248,0.7116469862989934,0.07371075630010011,0.9968421052631579,0.0137649440322337,0.46690784710051786,0.1027904563817699,0.9968421052631579,0.0137649440322337,0.41131225164920665,0.11484217792500306
421,0.9940789473684211,0.01928204064441163,0.7118547544204826,0.07388860542473286,0.9969736842105263,0.013191404697557294,0.4669032738096622,0.10277614484903806,0.9969736842105263,0.013191404697557294,0.411307678358351,0.11482715422651293
422,0.9942105263157893,0.018711988246980196,0.7120615401867875,0.07406614077103124,0.9969736842105263,0.013191404697557294,0.46692827296935435,0.10285439939788404,0.9971052631578947,0.01261786536288089,0.41130312669061997,0.11481220304672321
423,0.9944736842105263,0.01813499700423164,0.7122378694164586,0.07421747641686548,0.9969736842105263,0.013191404697557294,0.4669531542084819,0.10293234029294634,0.9971052631578947,0.01261786536288089,0.4113280776250952,0.11489417930353993
424,0.9946052631578948,0.017564187784260787,0.7124427806262256,0.07439436488971828,0.9969736842105263,0.013191404697557294,0.46697791835942526,0.10300996923287685,0.9971052631578947,0.01261786536288089,0.4113529111434081,0.1149758139061935
425,0.9947368421052631,0.01699356241153994,0.7126467298115335,0.0745709251757474,0.9969736842105263,0.013191404697557294,0.46700256624674913,0.10308728790665568,0.9972368421052632,0.012044326028204481,0.41134828534942863,0.11496060431824291
426,0.9948684210526315,0.016423140049511623,0.7128497237313363,0.07474715253410452,0.9969736842105263,0.013191404697557294,0.4670270986872941,0.10316429799361064,0.9973684210526315,0.0114707866935281,0.41134368122193143,0.11494546748334719
427,0.9949999999999999,0.01585294261245162,0.7130517690814206,0.07492304238980885,0.9969736842105263,0.013191404697557294,0.4670515164902664,0.10324100116343769,0.9974999999999999,0.010897247358851692,0.41133909860904866,0.1149304028815619
428,0.9951315789473684,0.01528299527574153,0.7132528724951409,0.07509859032944255,0.9971052631578947,0.01261786536288089,0.46704668292818974,0.10322581340150128,0.9976315789473684,0.01032370802417529,0.4113345373603285,0.1149154099978781
429,0.9953947368421053,0.014719797473916895,0.7134239707767043,0.0752481049763971,0.9971052631578947,0.01261786536288089,0.4670709416152391,0.10330205857591883,0.9977631578947369,0.009750168689498882,0.4113299973267187,0.11490048832216436
430,0.9955263157894736,0.014149479009231641,0.7136232774189101,0.07542295578481943,0.9971052631578947,0.01261786536288089,0.46709508773297514,0.10337800150822855,0.9978947368421054,0.009176629354822474,0.4113254783605503,0.11488563734910898
431,0.9956578947368421,0.013579431855901988,0.7138216613451798,0.07559745307749757,0.9972368421052632,0.012044326028204481,0.46709018687794385,0.10336258347512459,0.9980263157894737,0.00860309002014607,0.41132098031552145,0.11487085657816329
432,0.9957894736842106,0.01300969167821923,0.7140191289484644,0.07577159303058668,0.9973684210526315,0.0114707866935281,0.4670853086596562,0.10334723875784267,0.9980263157894737,0.00860309002014607,0.41134537140695937,0.1149510240722565
433,0.9959210526315789,0.012440300652814212,0.7142156865627936,0.07594537196218674,0.9973684210526315,0.0114707866935281,0.46710925476495524,0.1034225827145799,0.9980263157894737,0.00860309002014607,0.4113696500970542,0.11503086423347829
434,0.9960526315789474,0.011871309019621001,0.7144113404639538,0.07611878632864123,0.9973684210526315,0.0114707866935281,0.4671330907732184,0.1034976303336147,0.9980263157894737,0.00860309002014607,0.41139381716098755,0.11511037894279835
435,0.9961842105263157,0.01130277709605488,0.7146060968701543,0.07629183272092943,0.9973684210526315,0.0114707866935281,0.46715681744199405,0.10357238320238316,0.9980263157894737,0.00860309002014607,0.41141787336682967,0.11518957006836075
436,0.9964473684210526,0.010762964867655309,0.7147713578236949,0.0764390251256784,0.9973684210526315,0.0114707866935281,0.4671804355218967,0.10364684289913491,0.9980263157894737,0.00860309002014607,0.41144181947561975,0.11526843946556654
437,0.9965789473684211,0.010195458225163437,0.7149395866148509,0.07658932921545965,0.9973684210526315,0.0114707866935281,0.46720394575668556,0.10372101099296031,0.9980263157894737,0.00860309002014607,0.41146565624144743,0.11534698897715594
438,0.9965789473684211,0.010195458225163437,0.7151355227919242,0.07676850606703507,0.9973684210526315,0.0114707866935281,0.4672273488833433,0.10379488904381848,0.9980263157894737,0.00860309002014607,0.4114893844115309,0.11542522043329087
439,0.9967105263157894,0.009628666513934585,0.7153021592591017,0.0769181293954697,0.9973684210526315,0.0114707866935281,0.46725064563215246,0.10386847860256627,0.9980263157894737,0.00860309002014607,0.4115130047262959,0.11550313565163702
440,0.9968421052631579,0.009062723872485565,0.7154680400053394,0.07706751870071697,0.9973684210526315,0.0114707866935281,0.4672738367267721,0.10394178121098821,0.9980263157894737,0.00860309002014607,0.41153651791945195,0.11558073643744626
441,0.9968421052631579,0.009062723872485565,0.7156614507029518,0.07724530081609557,0.9973684210526315,0.0114707866935281,0.46729692288431207,0.10401479840182715,0.9980263157894737,0.00860309002014607,0.4115599247180688,0.11565802458363864
442,0.9969736842105263,0.008497799943403963,0.7158257715102815,0.07739399468341508,0.9973684210526315,0.0114707866935281,0.46731990481540714,0.10408753169881589,0.9980263157894737,0.00860309002014607,0.41158322584265133,0.11573500187088427
443,0.9969736842105263,0.008497799943403963,0.7160175052869476,0.07757083063377096,0.9973684210526315,0.0114707866935281,0.46734278322429007,0.10415998261670932,0.9980263157894737,0.00860309002014607,0.4116064220072132,0.11581167006768534
444,0.9969736842105263,0.008497799943403963,0.7162083773387747,0.07774717696787432,0.9973684210526315,0.0114707866935281,0.4673655588088634,0.10423215266131769,0.9980263157894737,0.00860309002014607,0.41162951391935004,0.11588803093045759
445,0.9969736842105263,0.008497799943403963,0.7163983934621184,0.07792303287790076,0.9973684210526315,0.0114707866935281,0.4673882322607705,0.10430404332954012,0.9980263157894737,0.00860309002014607,0.41165250228031136,0.11596408620361197
446,0.9969736842105263,0.008497799943403963,0.7165875594014648,0.07809839763300007,0.9973684210526315,0.0114707866935281,0.46741080426546555,0.10437565610939907,0.9980263157894737,0.00860309002014607,0.41167538778507157,0.11603983761963588
447,0.9969736842105263,0.008497799943403963,0.7167758808500106,0.07827327057703974,0.9973684210526315,0.0114707866935281,0.4674332755022824,0.10444699248007547,0.9980263157894737,0.00860309002014607,0.4116981711223998,0.11611528689917426
448,0.9969736842105263,0.008497799943403963,0.7169633634502334,0.07844765112640992,0.9973684210526315,0.0114707866935281,0.4674556466445033,0.10451805391194414,0.9980263157894737,0.00860309002014607,0.4117208529749292,0.11619043575111054
449,0.9971052631578947,0.007934112332463862,0.7171222350166774,0.07859333663005437,0.9973684210526315,0.0114707866935281,0.4674779183594252,0.10458884186661027,0.9980263157894737,0.00860309002014607,0.41174343401922514,0.1162652858726474
450,0.9971052631578947,0.007934112332463862,0.7173081182391459,0.07876676237814044,0.9973684210526315,0.0114707866935281,0.4675000913084274,0.1046593577969459,0.9980263157894737,0.00860309002014607,0.41176591492585246,0.11633983894938683
451,0.9971052631578947,0.007934112332463862,0.7174931789694797,0.07893969462561681,0.9973684210526315,0.0114707866935281,0.4675221661470358,0.1047296031471275,0.9980263157894737,0.00860309002014607,0.4117882963594415,0.11641409665541075
452,0.9972368421052632,0.007371944646227074,0.7176498288356619,0.07908419891818977,0.9973684210526315,0.0114707866935281,0.4675441435249882,0.10479957935267332,0.9980263157894737,0.00860309002014607,0.41181057897875417,0.11648806065336069
453,0.9972368421052632,0.007371944646227074,0.7178333216539755,0.07925617423644098,0.9973684210526315,0.0114707866935281,0.46756602408629744,0.10486928784048209,0.9980263157894737,0.00860309002014607,0.41183276343674835,0.11656173259451735
454,0.9972368421052632,0.007371944646227074,0.7180160079104503,0.07942765549586137,0.9973684210526315,0.0114707866935281,0.4675878084693153,0.10493873002887129,0.9980263157894737,0.00860309002014607,0.4118548503806415,0.11663511411888011
455,0.9972368421052632,0.007371944646227074,0.7181978929114142,0.07959864255005386,0.9973684210526315,0.0114707866935281,0.46760949730679363,0.10500790732761642,0.9980263157894737,0.00860309002014607,0.4118768404519737,0.11670820685524594
456,0.9972368421052632,0.007371944646227074,0.7183789819167504,0.07976913530992621,0.9973684210526315,0.0114707866935281,0.467631091225946,0.1050768211379904,0.9980263157894737,0.00860309002014607,0.41189873428666984,0.11678101242128824
457,0.9972368421052632,0.007371944646227074,0.7185592801404038,0.07993913374197,0.9973684210526315,0.0114707866935281,0.46765259084850824,0.10514547285280348,0.9980263157894737,0.00860309002014607,0.4119205325151009,0.11685353242363516
458,0.9972368421052632,0.007371944646227074,0.7187387927508821,0.08010863786658626,0.9973684210526315,0.0114707866935281,0.46767399679079774,0.10521386385644331,0.9980263157894737,0.00860309002014607,0.41194223576214456,0.11692576845794773
459,0.9972368421052632,0.007371944646227074,0.7189175248717498,0.08027764775645638,0.9973684210526315,0.0114707866935281,0.467695309663773,0.10528199552491548,0.9981578947368421,0.008029550685469664,0.41193667073420104,0.11690724304606248
460,0.9972368421052632,0.007371944646227074,0.7190954815821147,0.08044616353495714,0.9973684210526315,0.0114707866935281,0.4677165300730913,0.10534986922588434,0.9981578947368421,0.008029550685469664,0.4119582448170077,0.1169790726625526
461,0.9972368421052632,0.007371944646227074,0.7192726679171104,0.08061418537461873,0.9973684210526315,0.0114707866935281,0.4677376586191656,0.10541748631871407,0.9982894736842105,0.007456011350793255,0.41195266922846036,0.11696050605628416
462,0.9972368421052632,0.007371944646227074,0.7194490888683692,0.08078171349562438,0.9973684210526315,0.0114707866935281,0.46775869589722224,0.10548484815451001,0.9984210526315789,0.006882472016116851,0.41194711772452874,0.11694202174080529
463,0.9972368421052632,0.007371944646227074,0.7196247493844934,0.08094874816435055,0.9973684210526315,0.0114707866935281,0.46777964249735626,0.1055519560761603,0.9985526315789475,0.006308932681440445,0.4119415901494934,0.11692361917156549
464,0.9972368421052632,0.007371944646227074,0.7197996543715162,0.08111528969194683,0.9973684210526315,0.0114707866935281,0.46780049900458653,0.1056188114183776,0.9986842105263157,0.005735393346764038,0.4119360863489742,0.11690529780879799
465,0.9972368421052632,0.007371944646227074,0.7199738086933584,0.08128133843295379,0.9973684210526315,0.0114707866935281,0.46782126599891016,0.10568541550774121,0.9988157894736842,0.0051618540120876326,0.41193060616991667,0.11688705711746747
466,0.9972368421052632,0.007371944646227074,0.7201472171722805,0.0814468947839587,0.9973684210526315,0.0114707866935281,0.4678419440553567,0.10575176966273929,0.9989473684210527,0.004588314677411225,0.41192514946057657,0.11686889656721816
467,0.9972368421052632,0.007371944646227074,0.720319884589327,0.08161195918228704,0.9973684210526315,0.0114707866935281,0.46786253374404063,0.10581787519381107,0.999078947368421,0.00401477534273482,0.4119197160705072,0.1168508156323232
468,0.9972368421052632,0.007371944646227074,0.7204918156847655,0.08177653210472977,0.9973684210526315,0.0114707866935281,0.4678830356302141,0.10588373340338969,0.9992105263157894,0.0034412360080584375,0.4119143058505448,0.11683281379163414
469,0.9972368421052632,0.007371944646227074,0.7206630151585213,0.08194061406630458,0.9973684210526315,0.0114707866935281,0.4679034502743189,0.10594934558594463,0.9993421052631579,0.0028676966733820306,0.41190891865279494,0.11681489052853142
470,0.9972368421052632,0.007371944646227074,0.7208334876706053,0.08210420561905098,0.9973684210526315,0.0114707866935281,0.46792377823203674,0.10601471302802475,0.9994736842105263,0.002294157338705625,0.4119035543306194,0.11679704533087538
471,0.9972368421052632,0.007371944646227074,0.7210032378415361,0.08226730735085747,0.9973684210526315,0.0114707866935281,0.46794402005434055,0.10607983700830098,0.9994736842105263,0.002294157338705625,0.41192469578947,0.11686738678899738
472,0.9972368421052632,0.007371944646227074,0.7211722702527592,0.08242991988432061,0.9973684210526315,0.0114707866935281,0.4679641762875436,0.10614471879760967,0.9996052631578948,0.0017206180040292185,0.41191932079394916,0.11684950033100022
473,0.9972368421052632,0.007371944646227074,0.7213405894470573,0.08259204387563482,0.9973684210526315,0.0114707866935281,0.4679842474733492,0.10620935965899543,0.999736842105263,0.0011470786693528125,0.4119139684777343,0.11683169129094886
474,0.9973684210526317,0.00739656280134484,0.7214818841394843,0.0827286278471382,0.9973684210526315,0.0114707866935281,0.46800423414889886,0.10627376084775454,0.999736842105263,0.0011470786693528125,0.4119349544870614,0.11690153025716134
475,0.9973684210526317,0.00739656280134484,0.7216278372575737,0.08286988165449873,0.9973684210526315,0.0114707866935281,0.4680241368468202,0.10633792361147809,0.999736842105263,0.0011470786693528125,0.4119558523198788,0.11697110543403098
476,0.9973684210526317,0.00739656280134484,0.7217731784129039,0.08301077802782258,0.9973684210526315,0.0114707866935281,0.4680439560952744,0.10640184919009538,0.999736842105263,0.0011470786693528125,0.41197666253075554,0.11704041824207524
477,0.9973684210526317,0.00739656280134484,0.7219179114462451,0.08315131655596888,0.9973684210526315,0.0114707866935281,0.46806369241800266,0.10646553881591717,0.999736842105263,0.0011470786693528125,0.41199738566962035,0.11710947009245412
478,0.9973684210526317,0.00739656280134484,0.7220620401662947,0.08329149686917645,0.9973684210526315,0.0114707866935281,0.4680833463343731,0.10652899371367923,0.999736842105263,0.0011470786693528125,0.4120180222818092,0.11717826238703495
479,0.9973684210526317,0.00739656280134484,0.7222055683500108,0.08343131863799451,0.9973684210526315,0.0114707866935281,0.4681029183594253,0.10659221510058568,0.999736842105263,0.0011470786693528125,0.412038572908114,0.11724679651845636
480,0.9973684210526317,0.00739656280134484,0.7223484997429421,0.08357078157223874,0.9973684210526315,0.0114707866935281,0.4681224090039159,0.1066552041863523,0.9998684210526315,0.0005735393346764062,0.41203305055884176,0.11722837728800414
481,0.9973684210526317,0.00739656280134484,0.7224908380595543,0.08370988541997147,0.9973684210526315,0.0114707866935281,0.46814181877436295,0.10671796217325008,1.0,0.0,0.4120275511238817,0.11721003652215073
482,0.9973684210526317,0.00739656280134484,0.722632586983551,0.08384862996650665,0.9973684210526315,0.0114707866935281,0.4681611481730899,0.10678049025614855,1.0,0.0,0.4120275511238817,0.11721003652215073
483,0.9973684210526317,0.00739656280134484,0.7227737501681926,0.08398701503343795,0.9973684210526315,0.0114707866935281,0.4681803976982682,0.10684278962255923,1.0,0.0,0.4120275511238817,0.11721003652215073
484,0.9973684210526317,0.00739656280134484,0.7229143312366086,0.08412504047768987,0.9973684210526315,0.0114707866935281,0.4681995678439613,0.1069048614526789,1.0,0.0,0.4120275511238817,0.11721003652215073
485,0.9973684210526317,0.00739656280134484,0.7230543337821095,0.08426270619059156,0.9973684210526315,0.0114707866935281,0.46821865910016597,0.10696670691943293,1.0,0.0,0.4120275511238817,0.11721003652215073
486,0.9973684210526317,0.00739656280134484,0.7231937613684912,0.08440001209697223,0.9973684210526315,0.0114707866935281,0.4682376719528545,0.1070283271885186,1.0,0.0,0.4120275511238817,0.11721003652215073
487,0.9973684210526317,0.00739656280134484,0.7233326175303386,0.08453695815427807,0.9973684210526315,0.0114707866935281,0.46825660688401544,0.10708972341844826,1.0,0.0,0.4120275511238817,0.11721003652215073
488,0.9973684210526317,0.00739656280134484,0.7234709057733235,0.08467354435171003,0.9973684210526315,0.0114707866935281,0.4682754643716951,0.1071508967605925,1.0,0.0,0.4120275511238817,0.11721003652215073
489,0.9973684210526317,0.00739656280134484,0.7236086295745006,0.08480977070938191,0.9973684210526315,0.0114707866935281,0.4682942448900375,0.10721184835922325,1.0,0.0,0.4120275511238817,0.11721003652215073
490,0.9973684210526317,0.00739656280134484,0.7237457923825973,0.0849456372774985,0.9973684210526315,0.0114707866935281,0.46831294890932346,0.10727257935155672,1.0,0.0,0.4120275511238817,0.11721003652215073
491,0.9973684210526317,0.00739656280134484,0.7238823976183034,0.08508114413555284,0.9973684210526315,0.0114707866935281,0.4683315768960107,0.10733309086779644,1.0,0.0,0.4120275511238817,0.11721003652215073
492,0.9973684210526317,0.00739656280134484,0.7240184486745543,0.08521629139154278,0.9973684210526315,0.0114707866935281,0.4683501293127721,0.10739338403117599,1.0,0.0,0.4120275511238817,0.11721003652215073
493,0.9973684210526317,0.00739656280134484,0.7241539489168124,0.0853510791812057,0.9973684210526315,0.0114707866935281,0.4683686066185345,0.10745345995800178,1.0,0.0,0.4120275511238817,0.11721003652215073
494,0.9973684210526317,0.00739656280134484,0.7242889016833441,0.08548550766727153,0.9973684210526315,0.0114707866935281,0.4683870092685162,0.10751331975769568,1.0,0.0,0.4120275511238817,0.11721003652215073
495,0.9973684210526317,0.00739656280134484,0.7244233102854947,0.08561957703873331,0.9973684210526315,0.0114707866935281,0.46840533771426396,0.10757296453283755,1.0,0.0,0.4120275511238817,0.11721003652215073
496,0.9973684210526317,0.00739656280134484,0.7245571780079584,0.08575328751013499,0.9973684210526315,0.0114707866935281,0.46842359240369086,0.10763239537920764,1.0,0.0,0.4120275511238817,0.11721003652215073
497,0.9973684210526317,0.00739656280134484,0.7246905081090469,0.08588663932087591,0.9973684210526315,0.0114707866935281,0.46844177378111207,0.10769161338582896,1.0,0.0,0.4120275511238817,0.11721003652215073
498,0.9974999999999999,0.007418765978426553,0.7247982537207522,0.08599485882776012,0.9973684210526315,0.0114707866935281,0.4684598822872809,0.10775061963500938,1.0,0.0,0.4120275511238817,0.11721003652215073
499,0.9974999999999999,0.007418765978426553,0.7249115302738584,0.08610874352482778,0.9973684210526315,0.0114707866935281,0.46847791835942515,0.10780941520238367,1.0,0.0,0.4120275511238817,0.11721003652215073
500,0.9974999999999999,0.007418765978426553,0.7250243546251559,0.08622236930708943,0.9973684210526315,0.0114707866935281,0.46849588243128154,0.10786800115695552,1.0,0.0,0.4120275511238817,0.11721003652215073
